ipd_id,id,name,is_active,created_at,updated_at,ipdb_link,year,manufacturer,machine_group_id,ipdb_id,opdb_id,rating,flippers,units
2,1263,Abra Ca Dabra,False,2012-03-22T16:20:10.000-07:00,2018-07-16T09:00:52.050-07:00,http://ipdb.org/machine.cgi?id=2,1975,Gottlieb,,2.0,GRpZ2-MkPyb,8.0,2.0,2825.0
7,1961,Ace High,False,2014-02-26T11:13:13.174-08:00,2018-07-16T09:00:53.787-07:00,http://ipdb.org/machine.cgi?id=7,1957,Gottlieb,,7.0,GrlJ3-M2YvO,8.0,2.0,2100.0
11,821,Aces and Kings,False,,2018-07-16T09:00:53.331-07:00,http://ipdb.org/machine.cgi?id=11,1970,Williams,,11.0,G5oK2-M9R6y,6.0,2.0,4153.0
20,687,The Addams Family,False,,2018-07-16T09:00:42.555-07:00,http://ipdb.org/machine.cgi?id=20,1992,Bally,55.0,20.0,G4ODR-MDXEy,8.0,4.0,20270.0
21,2514,The Addams Family Gold,,2016-01-09T06:26:47.132-08:00,2018-07-16T09:00:45.008-07:00,http://ipdb.org/machine.cgi?id=21,1994,Bally,55.0,21.0,G4ODR-MLzY7,8.0,4.0,1000.0
23,755,The Adventures of Rocky and Bullwinkle and Friends,False,,2018-07-16T09:00:41.854-07:00,http://ipdb.org/machine.cgi?id=23,1993,Data East,,23.0,G5vnL-MJP3y,8.0,2.0,5500.0
24,2717,Aerobatics,,2016-09-14T20:57:42.301-07:00,2018-07-16T09:00:53.755-07:00,http://ipdb.org/machine.cgi?id=24,1977,Zaccaria,,24.0,G5WJw-MkP98,,2.0,
25,3182,Af-Tor,False,2019-10-10T15:28:09.197-07:00,2019-10-10T15:28:52.993-07:00,https://www.ipdb.org/machine.cgi?id=25,1984,Wico,,25.0,GRY7E-MLbEo,,2.0,
26,884,Agents 777,False,,2018-07-16T09:00:49.942-07:00,http://ipdb.org/machine.cgi?id=26,1984,Game Plan,,26.0,Grkpd-MQrjj,,,400.0
27,1282,A-Go-Go,False,2012-04-14T11:56:58.000-07:00,2018-07-16T09:00:47.368-07:00,http://ipdb.org/machine.cgi?id=27,1966,Williams,,27.0,G5oO9-MJYE4,8.0,4.0,5100.0
28,968,Air Aces,False,,2018-07-16T09:00:51.800-07:00,http://ipdb.org/machine.cgi?id=28,1974,Bally,,28.0,G420v-M1rYR,6.0,4.0,3085.0
33,3146,Airborne Avenger,False,2019-05-23T01:06:10.694-07:00,2019-05-23T08:30:54.053-07:00,http://www.ipdb.org/machine.cgi?id=33,1977,Atari,,33.0,G4dZZ-MKNzE,,2.0,3420.0
35,2598,Airport,,2016-04-18T06:06:09.929-07:00,2018-07-16T09:00:47.475-07:00,http://ipdb.org/machine.cgi?id=35,1969,Gottlieb,,35.0,GrOQ1-MQPje,6.0,2.0,1900.0
40,1600,Aladdin's Castle,False,2013-05-12T09:12:41.738-07:00,2018-07-16T09:00:43.586-07:00,http://ipdb.org/machine.cgi?id=40,1975,Bally,,40.0,G5oXq-MD82e,8.0,3.0,4155.0
42,2093,Algar,False,2014-05-27T11:00:31.504-07:00,2018-07-16T09:00:47.957-07:00,http://ipdb.org/machine.cgi?id=42,1980,Williams,,42.0,G5nQQ-MLbbp,7.0,2.0,349.0
43,1456,Ali,False,2013-01-18T19:44:54.690-08:00,2018-07-16T09:00:44.800-07:00,http://ipdb.org/machine.cgi?id=43,1980,Stern,,43.0,G43kO-MQ50p,7.0,2.0,2971.0
48,878,Alien Poker,False,,2018-07-16T09:00:42.949-07:00,http://ipdb.org/machine.cgi?id=48,1980,Williams,,48.0,G4yen-MD12Y,8.0,3.0,6000.0
49,2752,Alien Star,,2016-11-16T14:54:29.076-08:00,2018-07-16T09:00:48.947-07:00,http://ipdb.org/machine.cgi?id=49,1984,Gottlieb,,49.0,G4xwQ-MQpVO,,2.0,1065.0
62,1895,Aloha,False,2013-12-18T16:38:55.488-08:00,2018-07-16T09:00:42.101-07:00,http://ipdb.org/machine.cgi?id=62,1961,Gottlieb,,62.0,G4kw7-MDl0Y,7.0,2.0,1700.0
66,2333,Amazon Hunt,,2015-05-10T18:23:17.532-07:00,2018-07-16T09:00:52.163-07:00,http://ipdb.org/machine.cgi?id=66,1983,Gottlieb,,66.0,GrJkp-M1rBN,7.0,,1515.0
71,2805,Amigo,,2017-02-27T09:29:28.161-08:00,2018-07-16T09:00:47.142-07:00,http://ipdb.org/machine.cgi?id=71,1973,Bally,,71.0,G4ONX-MQY24,8.0,2.0,4325.0
73,1197,Andromeda,False,2012-01-05T21:36:38.000-08:00,2018-07-16T09:00:45.737-07:00,http://ipdb.org/machine.cgi?id=73,1985,Game Plan,,73.0,GrXOZ-MLyb0,7.0,2.0,500.0
77,2515,Apollo,,2016-01-13T16:03:51.316-08:00,2018-07-16T09:00:50.024-07:00,http://www.ipdb.org/machine.cgi?id=77,1967,Williams,,77.0,GRBDj-MJ9x6,8.0,2.0,3100.0
79,1962,Aquarius,False,2014-02-26T11:13:55.705-08:00,2018-07-16T09:00:50.253-07:00,http://ipdb.org/machine.cgi?id=79,1970,Gottlieb,,79.0,GreKP-MLXzY,8.0,2.0,2025.0
80,2738,Arabian Knights,,2016-10-22T19:47:45.640-07:00,2018-07-16T09:00:47.930-07:00,http://ipdb.org/machine.cgi?id=80,1953,Gottlieb,,80.0,G59Xv-MJdYp,,2.0,700.0
82,1554,Arena,False,2013-04-06T09:06:01.267-07:00,2018-07-16T09:00:50.008-07:00,http://ipdb.org/machine.cgi?id=82,1987,Gottlieb,,82.0,G4EKb-MDx4p,7.0,2.0,3099.0
84,1797,Argosy,False,2013-10-03T19:45:45.399-07:00,2018-07-16T09:00:48.397-07:00,http://ipdb.org/machine.cgi?id=84,1977,Williams,,84.0,Gr31Y-MQ9bZ,6.0,2.0,2052.0
93,2856,Around The World,,2017-09-17T15:00:40.499-07:00,2018-07-16T09:00:45.433-07:00,http://ipdb.org/machine.cgi?id=93,1959,Gottlieb,,93.0,G5bpE-MLE4d,,4.0,800.0
97,2886,Arrow Head,,2017-12-06T17:46:49.831-08:00,2018-07-16T09:00:48.324-07:00,http://ipdb.org/machine.cgi?id=97,1957,Williams,,97.0,G5z1q-MDzz5,,2.0,
98,1453,Asteroid Annie and the Aliens,False,2013-01-18T18:56:47.716-08:00,2018-07-16T09:00:48.968-07:00,http://ipdb.org/machine.cgi?id=98,1980,Gottlieb,,98.0,G59bo-MJPxj,7.0,2.0,211.0
99,1033,Astro,False,,2018-07-16T09:00:49.072-07:00,http://ipdb.org/machine.cgi?id=99,1971,Gottlieb,,99.0,GryO2-MQN82,8.0,2.0,500.0
101,3035,Astronaut,False,2018-10-05T14:34:40.171-07:00,2018-10-05T14:36:16.382-07:00,http://www.ipdb.org/machine.cgi?id=101,1969,Chicago Coin,,101.0,GR7V3-MJpjv,,2.0,
102,1050,The Atarians,False,,2018-07-16T09:00:45.273-07:00,http://ipdb.org/machine.cgi?id=102,1976,Atari,,102.0,Gry9N-MQYVj,,4.0,
105,1425,Atlantis (EM),False,2012-12-06T13:53:16.064-08:00,2018-07-16T09:00:42.470-07:00,http://ipdb.org/machine.cgi?id=105,1975,Gottlieb,,105.0,G48OE-MD0bk,8.0,2.0,2225.0
106,817,Atlantis,False,,2018-07-16T09:00:49.006-07:00,http://ipdb.org/machine.cgi?id=106,1989,Bally,,106.0,GrNlV-MDydr,7.0,2.0,1501.0
109,840,Attila The Hun,False,,2018-07-16T09:00:45.245-07:00,http://ipdb.org/machine.cgi?id=109,1984,Game Plan,,109.0,GrZxD-MLO4Y,,2.0,500.0
119,823,Aztec,False,,2018-07-16T09:00:46.332-07:00,http://ipdb.org/machine.cgi?id=119,1976,Williams,,119.0,GRpLk-MQdOY,8.0,2.0,10150.0
120,2761,A.G. Soccer-Ball,,2016-12-13T17:17:05.795-08:00,2018-07-16T09:00:46.910-07:00,http://ipdb.org/machine.cgi?id=120,1991,Alvin G,,120.0,G5wxv-MQP9z,,6.0,500.0
125,782,Baby Pac-Man,False,,2018-07-16T09:00:46.950-07:00,http://ipdb.org/machine.cgi?id=125,1982,Bally,,125.0,G5Kvx-MQdpl,7.0,2.0,7000.0
126,1151,Back to the Future,False,2011-10-31T06:38:20.000-07:00,2018-07-16T09:00:48.364-07:00,http://ipdb.org/machine.cgi?id=126,1990,Data East,,126.0,GRpbW-MLXq2,8.0,2.0,3000.0
127,731,Bad Cats,False,,2018-07-16T09:00:53.210-07:00,http://ipdb.org/machine.cgi?id=127,1989,Williams,,127.0,GrEBz-MBR3N,8.0,2.0,2500.0
128,725,Bad Girls,False,,2018-07-16T09:00:51.966-07:00,http://ipdb.org/machine.cgi?id=128,1988,Gottlieb,,128.0,G5WOo-MePp0,6.0,3.0,2500.0
129,998,Baffle Ball,False,,2013-04-18T10:06:42.427-07:00,http://ipdb.org/machine.cgi?id=129,1931,Gottlieb,,129.0,,,,
134,2200,Bali,,2014-10-01T19:15:50.354-07:00,2014-10-02T21:28:54.434-07:00,http://ipdb.org/machine.cgi?id=134,1974,Bally,,134.0,,,,
138,2228,Ball Park,,2014-10-30T14:47:42.645-07:00,2014-10-30T15:20:24.237-07:00,http://ipdb.org/machine.cgi?id=138,1968,Williams,,138.0,,,,751.0
141,1139,Ballerina,False,2011-09-15T18:57:25.000-07:00,2018-07-16T09:00:54.468-07:00,http://ipdb.org/machine.cgi?id=141,1948,Bally,,141.0,G4dyO-MwNBy,,2.0,
151,1670,Bally Hoo,False,2013-06-26T09:44:23.668-07:00,2018-07-16T09:00:52.173-07:00,http://www.ipdb.org/machine.cgi?id=151,1969,Bally,,151.0,G4NQ7-M85Bk,8.0,2.0,2115.0
153,1404,Bally Rocket,False,2012-11-08T16:52:38.869-08:00,2013-04-18T15:40:51.340-07:00,http://ipdb.org/machine.cgi?id=153,1947,Bally,,153.0,,,,
169,2171,Bank Shot,,2014-09-11T18:26:45.472-07:00,2018-07-16T09:00:41.827-07:00,http://ipdb.org/machine.cgi?id=169,1976,Gottlieb,,169.0,GrqL6-MQ5Rn,7.0,2.0,730.0
170,1028,Bank-A-Ball,False,,2018-07-16T09:00:53.374-07:00,http://ipdb.org/machine.cgi?id=170,1965,Gottlieb,,170.0,GrxdD-MOEnx,8.0,2.0,3400.0
175,849,Banzai Run,False,,2018-07-16T09:00:52.796-07:00,http://ipdb.org/machine.cgi?id=175,1988,Williams,,175.0,GR9lZ-MkP2j,8.0,3.0,1751.0
176,945,Barnacle Bill,False,,2018-07-16T09:00:54.515-07:00,http://ipdb.org/machine.cgi?id=176,1948,Gottlieb,,176.0,GrEEB-MNE4n,,4.0,2500.0
177,2219,Barracora,,2014-10-16T11:15:09.502-07:00,2018-07-16T09:00:45.625-07:00,http://ipdb.org/machine.cgi?id=177,1981,Williams,,177.0,GRo7K-MQ4e3,8.0,2.0,2350.0
185,1738,Baseball,False,2013-08-01T21:42:55.370-07:00,2018-07-16T09:00:43.203-07:00,http://www.ipdb.org/machine.cgi?id=185,1970,Gottlieb,,185.0,G4E2y-MJ5Pv,7.0,2.0,2350.0
195,1294,Batman,False,2012-05-06T14:53:22.000-07:00,2018-07-16T09:00:48.501-07:00,http://ipdb.org/machine.cgi?id=195,1991,Data East,,195.0,GrOpb-MQ7w1,7.0,2.0,3500.0
197,2103,Batter Up,False,2014-05-31T09:21:54.558-07:00,2018-07-16T09:00:50.334-07:00,http://ipdb.org/machine.cgi?id=197,1970,Gottlieb,,197.0,G4E2y-MQ9Px,8.0,2.0,560.0
201,1078,Bazaar,False,,2018-07-16T09:00:42.374-07:00,http://ipdb.org/machine.cgi?id=201,1966,Bally,,201.0,GRKeO-MQ53E,8.0,,2925.0
206,1963,Beach Queens,False,2014-02-26T11:16:23.025-08:00,2014-02-27T09:07:29.936-08:00,http://ipdb.org/machine.cgi?id=206,1960,Bally,,206.0,,,,
207,961,Beach Time,False,,2013-04-17T17:16:20.670-07:00,http://ipdb.org/machine.cgi?id=207,1958,Bally,,207.0,,,,500.0
211,2587,Beat the Clock,,2016-04-18T04:49:31.359-07:00,2018-07-16T09:00:42.936-07:00,http://ipdb.org/machine.cgi?id=211,1963,Williams,,211.0,G48e6-MJ7PR,7.0,4.0,2100.0
212,2330,Beat the Clock,,2015-05-04T20:27:06.848-07:00,2018-07-16T09:00:42.520-07:00,http://ipdb.org/machine.cgi?id=212,1985,Bally,,212.0,GRY9k-MQr4w,,3.0,500.0
213,1210,Beat Time,False,2012-01-22T12:39:14.000-08:00,2018-07-16T09:00:47.383-07:00,http://ipdb.org/machine.cgi?id=213,1967,Williams,,213.0,GRwqD-MD0wX,6.0,2.0,2802.0
217,861,Beauty Contest,False,,2013-04-16T12:57:27.988-07:00,http://ipdb.org/machine.cgi?id=217,1960,Bally,,217.0,,,,1750.0
231,2486,Big Ben,,2015-11-05T21:05:00.674-08:00,2018-07-16T09:00:41.657-07:00,http://ipdb.org/machine.cgi?id=231,1954,Williams,,231.0,G5QBX-MQd1L,,,
232,1312,Big Ben,False,2012-06-03T16:57:54.000-07:00,2018-07-16T09:00:43.193-07:00,http://ipdb.org/machine.cgi?id=232,1975,Williams,,232.0,GRBo3-MLv0z,6.0,2.0,2900.0
234,1037,Big Brave,False,,2018-07-16T09:00:43.875-07:00,http://ipdb.org/machine.cgi?id=234,1974,Gottlieb,,234.0,GrXKb-MQ4OY,8.0,2.0,3450.0
239,3031,Big Casino,False,2018-09-14T11:56:37.292-07:00,2018-09-14T11:56:37.292-07:00,http://www.ipdb.org/machine.cgi?id=239,1961,Gottlieb,,239.0,GrEvL-MQYNY,7.0,2.0,1600.0
240,3136,Big Chief,False,2019-04-18T05:28:50.189-07:00,2019-04-18T08:28:22.071-07:00,http://www.ipdb.org/machine.cgi?id=240,1965,Williams,,240.0,Gr2VB-MdEVE,7.0,2.0,2950.0
242,2007,Big Daddy,False,2014-03-09T16:26:10.330-07:00,2018-07-16T09:00:51.304-07:00,http://ipdb.org/machine.cgi?id=242,1963,Williams,,242.0,G50e1-MP3yq,8.0,2.0,1850.0
245,859,Big Deal,False,,2018-07-16T09:00:46.221-07:00,http://ipdb.org/machine.cgi?id=245,1977,Williams,,245.0,G5vq2-MDnP0,7.0,2.0,7301.0
247,1964,Big Flipper,False,2014-02-26T11:16:52.059-08:00,2018-07-16T09:00:46.042-07:00,http://ipdb.org/machine.cgi?id=247,1970,Chicago Coin,,247.0,G5wkx-MJrkN,,2.0,
249,730,Big Game,False,,2018-07-16T09:00:46.416-07:00,http://ipdb.org/machine.cgi?id=249,1980,Stern,,249.0,G4jQw-MJ5rl,7.0,4.0,2713.0
250,915,Big Guns,False,,2018-07-16T09:00:48.190-07:00,http://ipdb.org/machine.cgi?id=250,1987,Williams,,250.0,G4d8k-MJ5Z8,7.0,4.0,5250.0
253,1737,Big Hit,False,2013-08-01T21:37:50.772-07:00,2018-07-16T09:00:44.191-07:00,http://www.ipdb.org/machine.cgi?id=253,1977,Gottlieb,,253.0,GRLJp-MDRxv,7.0,4.0,2200.0
256,2290,Big House,,2015-02-22T10:49:02.347-08:00,2018-07-16T09:00:47.169-07:00,http://ipdb.org/machine.cgi?id=256,1989,Gottlieb,,256.0,GR07v-MDRlz,7.0,2.0,1977.0
257,2602,Big Indian,,2016-04-18T06:15:42.818-07:00,2018-07-16T09:00:44.212-07:00,http://ipdb.org/machine.cgi?id=257,1974,Gottlieb,,257.0,GrXKb-MJ4ww,8.0,2.0,8030.0
271,1405,Big Shot,False,2012-11-08T16:53:30.338-08:00,2018-07-16T09:00:44.323-07:00,http://ipdb.org/machine.cgi?id=271,1973,Gottlieb,,271.0,G5n1Q-MJKz4,7.0,2.0,2900.0
275,1064,Big Show,False,,2018-07-16T09:00:46.634-07:00,http://ipdb.org/machine.cgi?id=275,1973,Bally,,275.0,G5oxB-MJZqX,6.0,2.0,1000.0
279,2376,Big Star,,2015-06-10T20:39:54.906-07:00,2018-07-16T09:00:48.079-07:00,http://ipdb.org/machine.cgi?id=279,1972,Williams,,279.0,GRV2y-MQPdw,,2.0,1130.0
280,904,Big Strike,False,,2018-07-16T09:00:42.237-07:00,http://ipdb.org/machine.cgi?id=280,1966,Williams,,280.0,GrZex-MQKR0,,2.0,3600.0
286,939,Big Top,False,,2018-07-16T09:00:45.117-07:00,http://ipdb.org/machine.cgi?id=286,1964,Gottlieb,,286.0,GR9el-MQdRK,8.0,4.0,750.0
303,1886,Black Belt,False,2013-12-10T10:00:17.163-08:00,2018-07-16T09:00:44.296-07:00,http://ipdb.org/machine.cgi?id=303,1986,Bally,,303.0,G562j-MDyoK,,4.0,600.0
307,1059,Black Hole,False,,2018-07-16T09:00:50.016-07:00,http://ipdb.org/machine.cgi?id=307,1981,Gottlieb,,307.0,G41yq-MQP65,8.0,6.0,8774.0
309,833,Black Jack,False,,2018-07-16T09:00:43.016-07:00,http://ipdb.org/machine.cgi?id=309,1976,Bally,,309.0,G5nbD-MDyXb,7.0,2.0,4883.0
310,1055,Black Knight,False,,2018-07-16T09:00:53.894-07:00,http://ipdb.org/machine.cgi?id=310,1980,Williams,20.0,310.0,GrO7w-M9R03,8.0,4.0,13075.0
311,655,Black Knight 2000,False,,2018-07-16T09:00:52.822-07:00,http://ipdb.org/machine.cgi?id=311,1989,Williams,,311.0,GrxPP-Ml91r,8.0,3.0,5703.0
312,1096,Black Pyramid,False,,2018-07-16T09:00:42.916-07:00,http://ipdb.org/machine.cgi?id=312,1984,Bally,,312.0,GRVnY-MDz0l,7.0,2.0,2500.0
313,732,Black Rose,False,,2018-07-16T09:00:44.809-07:00,http://ipdb.org/machine.cgi?id=313,1992,Bally,,313.0,G5vZd-MQpWZ,8.0,3.0,3746.0
314,2605,Black Sheep Squadron,,2016-04-18T06:20:13.319-07:00,2018-07-16T09:00:51.058-07:00,http://ipdb.org/machine.cgi?id=314,1979,Astro Games,,314.0,G4j1L-MZerb,,2.0,
315,3032,Black Velvet,False,2018-09-17T20:16:08.910-07:00,2018-09-17T20:17:00.770-07:00,https://www.ipdb.org/machine.cgi?id=315,1978,Game Plan,,315.0,GRw0Z-Ml9Eb,,,
317,1109,Blackout,False,,2018-07-16T09:00:46.837-07:00,http://ipdb.org/machine.cgi?id=317,1980,Williams,,317.0,GRwYo-MQoPw,8.0,2.0,7050.0
319,1241,Blackwater 100,False,2012-02-29T08:50:33.000-08:00,2018-07-16T09:00:49.605-07:00,http://ipdb.org/machine.cgi?id=319,1988,Bally,,319.0,G5K6X-MQjwK,7.0,5.0,3000.0
320,1466,Blast Off,False,2013-01-27T08:26:14.223-08:00,2018-07-16T09:00:51.766-07:00,http://ipdb.org/machine.cgi?id=320,1967,Williams,,320.0,GRBDj-MjBbn,,2.0,4635.0
321,2908,Blondie,,2018-02-24T18:15:23.184-08:00,2018-07-16T09:00:41.740-07:00,http://ipdb.org/machine.cgi?id=321,1956,Chicago Coin,,321.0,GRVdN-MLqwD,,2.0,
325,2314,Blue Chip,,2015-04-03T09:01:57.649-07:00,2018-07-16T09:00:46.134-07:00,http://ipdb.org/machine.cgi?id=325,1976,Williams,,325.0,GrkNp-MJkpo,7.0,2.0,2150.0
327,2244,Blue Max,,2014-11-15T11:37:10.426-08:00,2018-07-16T09:00:48.903-07:00,http://ipdb.org/machine.cgi?id=327,1975,Chicago Coin,,327.0,GryvE-MD3E5,6.0,2.0,
335,969,BMX,False,,2018-07-16T09:00:44.229-07:00,http://ipdb.org/machine.cgi?id=335,1982,Bally,,335.0,G48NB-MD384,,4.0,406.0
336,3148,Bo Bo,False,2019-06-04T11:31:20.027-07:00,2019-06-04T11:49:49.321-07:00,https://www.ipdb.org/machine.cgi?id=336,1961,Williams,,336.0,GrPYp-MLBNx,,2.0,400.0
343,2585,Bon Voyage,,2016-04-17T17:34:06.471-07:00,2018-07-16T09:00:47.034-07:00,http://ipdb.org/machine.cgi?id=343,1974,Bally,,343.0,GRLNQ-MDEb1,7.0,2.0,1585.0
345,1508,Bonanza,False,2013-02-27T08:17:01.316-08:00,2018-07-16T09:00:47.071-07:00,http://ipdb.org/machine.cgi?id=345,1964,Gottlieb,,345.0,GR6NE-MLWd4,,2.0,2640.0
346,1777,Bonanza,False,2013-09-25T08:52:40.448-07:00,2017-02-21T12:39:29.667-08:00,http://ipdb.org/machine.cgi?id=346,1947,Williams,,346.0,,,,
347,2008,Bone Busters Inc,False,2014-03-10T22:02:22.844-07:00,2018-07-16T09:00:47.593-07:00,http://ipdb.org/machine.cgi?id=347,1989,Gottlieb,,347.0,G5Lk0-MQjl3,7.0,4.0,2000.0
354,3240,Boomerang,False,2020-01-26T13:55:16.338-08:00,2020-01-26T13:55:16.338-08:00,http://www.ipdb.org/machine.cgi?id=354,1974,Bally,,354.0,GrEOB-MDR2Y,8.0,2.0,2585.0
359,1098,Boston,False,,2018-07-16T09:00:54.527-07:00,http://ipdb.org/machine.cgi?id=359,1949,Williams,,359.0,G5n6W-MjBj6,,2.0,
361,1912,Bounty Hunter,False,2014-01-02T20:31:08.830-08:00,2018-07-16T09:00:51.479-07:00,http://ipdb.org/machine.cgi?id=361,1985,Gottlieb,,361.0,G5nO8-ME0Wo,7.0,3.0,1220.0
362,1163,Bow & Arrow,False,2011-11-13T17:34:17.000-08:00,2018-07-16T09:00:48.883-07:00,http://ipdb.org/machine.cgi?id=362,1974,Bally,,362.0,GRoqq-MJr9K,8.0,2.0,7630.0
363,2626,Bowl A Strike,,2016-04-25T10:03:16.677-07:00,2018-07-16T09:00:44.727-07:00,http://ipdb.org/machine.cgi?id=363,1965,Williams,,363.0,G5BQj-MDzB7,,2.0,1401.0
367,1019,Bowling Queen,False,,2018-07-16T09:00:42.339-07:00,http://ipdb.org/machine.cgi?id=367,1964,Gottlieb,,367.0,G4xYD-MD3nw,7.0,2.0,2650.0
368,1965,Bowl-O,False,2014-02-26T11:18:44.221-08:00,2018-07-16T09:00:42.213-07:00,http://ipdb.org/machine.cgi?id=368,1969,Bally,,368.0,GRnK7-MQk0V,6.0,2.0,1050.0
388,2284,Bronco,,2015-02-14T16:24:39.089-08:00,2018-07-16T09:00:53.455-07:00,http://ipdb.org/machine.cgi?id=388,1977,Gottlieb,,388.0,GR6bk-Mz2N6,7.0,2.0,9160.0
391,864,Buccaneer,False,,2018-07-16T09:00:42.566-07:00,http://ipdb.org/machine.cgi?id=391,1976,Gottlieb,,391.0,G4lNn-ML1l5,8.0,2.0,3650.0
392,1062,Buck Rogers,False,,2018-07-16T09:00:47.207-07:00,http://ipdb.org/machine.cgi?id=392,1980,Gottlieb,,392.0,GRKx7-MJ49e,7.0,2.0,7410.0
393,2006,Buckaroo,False,2014-03-09T16:25:25.148-07:00,2018-07-16T09:00:46.541-07:00,http://ipdb.org/machine.cgi?id=393,1965,Gottlieb,,393.0,GRzow-MQYqx,8.0,2.0,2600.0
396,1137,Bugs Bunny's Birthday Ball,False,2011-09-07T20:52:03.000-07:00,2018-07-16T09:00:43.448-07:00,http://ipdb.org/machine.cgi?id=396,1991,Bally,,396.0,GRozL-MDb46,7.0,3.0,2500.0
405,828,Bumper,False,,2013-04-16T12:04:20.237-07:00,http://ipdb.org/machine.cgi?id=405,1936,Bally,,405.0,,,,
408,970,Bus Stop,False,,2018-07-16T09:00:47.358-07:00,http://ipdb.org/machine.cgi?id=408,1964,Bally,,408.0,G41BE-MLbw7,,2.0,825.0
410,2233,Butterfly,,2014-11-06T11:06:14.134-08:00,2018-07-16T09:00:50.512-07:00,http://ipdb.org/machine.cgi?id=410,1977,Sonic,,410.0,G5nJe-MrR8z,7.0,2.0,
413,3238,Buttons and Bows,False,2020-01-14T16:04:00.574-08:00,2020-01-14T16:12:47.959-08:00,https://www.ipdb.org/machine.cgi?id=413,1949,Gottlieb,,413.0,Glljy-MjBq2,,,2200.0
415,2980,Cabaret,False,2018-05-27T21:03:37.422-07:00,2018-07-16T09:00:44.765-07:00,http://www.ipdb.org/machine.cgi?id=415,1968,Williams,,415.0,G5nx7-MD10r,,2.0,3852.0
416,799,Cactus Jack's,False,,2018-07-16T09:00:45.022-07:00,http://ipdb.org/machine.cgi?id=416,1991,Gottlieb,,416.0,G5bxy-ML30z,7.0,2.0,1900.0
422,2989,Camelot,False,2018-06-07T08:16:48.886-07:00,2018-07-16T09:00:46.933-07:00,http://www.ipdb.org/machine.cgi?id=422,1970,Bally,,422.0,G4yY2-MLyny,6.0,2.0,1865.0
424,2986,Campus Queen,False,2018-06-06T08:50:27.650-07:00,2018-07-16T09:00:42.701-07:00,http://www.ipdb.org/machine.cgi?id=424,1966,Bally,,424.0,GRDQ1-MQYrl,,2.0,1125.0
424,3112,Cannes,False,2019-01-31T09:45:22.874-08:00,2019-01-31T09:45:22.874-08:00,http://www.ipdb.org/machine.cgi?id=428,1976,Segasa,,424.0,GRVzL-MZeEB,,2.0,1125.0
426,1966,Canada Dry,False,2014-02-26T11:21:08.259-08:00,2018-07-16T09:00:51.685-07:00,http://ipdb.org/machine.cgi?id=426,1976,Gottlieb,,426.0,GrEZ5-ME0Ko,7.0,4.0,2885.0
431,2725,Capersville,,2016-10-08T16:22:40.454-07:00,2018-07-16T09:00:44.481-07:00,http://ipdb.org/machine.cgi?id=431,1966,Bally,,431.0,GrXex-MQk7l,7.0,2.0,5120.0
433,2372,Capt. Card,,2015-06-10T20:38:52.236-07:00,2018-07-16T09:00:53.280-07:00,http://ipdb.org/machine.cgi?id=433,1974,Gottlieb,,433.0,GRYbJ-MNEz8,8.0,2.0,675.0
434,2881,Captain Hook,,2017-11-21T11:43:04.796-08:00,2018-07-16T09:00:48.273-07:00,http://ipdb.org/machine.cgi?id=434,1985,Game Plan,,434.0,G4jeW-MDb93,,3.0,450.0
438,856,Captain Fantastic and The Brown Dirt Cowboy,False,,2018-10-15T09:01:48.780-07:00,http://ipdb.org/machine.cgi?id=438,1975,Bally,,438.0,GRveZ-MNE38,8.0,4.0,16155.0
439,2419,Captain Fantastic and The Brown Dirt Cowboy (Home Edition),False,2015-09-02T19:31:41.980-07:00,2018-10-25T09:42:22.692-07:00,http://ipdb.org/machine.cgi?id=439,1977,Bally,,439.0,GRveZ-M4oyo,,,
446,2340,Card Trix,,2015-05-22T11:26:07.914-07:00,2018-07-16T09:00:54.608-07:00,http://ipdb.org/machine.cgi?id=446,1970,Gottlieb,,446.0,GRWZN-Mp41r,8.0,2.0,1750.0
447,1198,Card Whiz,False,2012-01-06T10:46:12.000-08:00,2018-07-16T09:00:44.591-07:00,http://ipdb.org/machine.cgi?id=447,1976,Gottlieb,,447.0,GrEWx-MQPPX,8.0,2.0,3250.0
450,1967,Carnival,,2014-02-26T11:21:53.028-08:00,2018-07-16T09:00:46.161-07:00,http://ipdb.org/machine.cgi?id=450,1957,Bally,,450.0,GrOXo-MJKyB,,4.0,
453,2857,Carnival,,2017-09-17T17:32:49.335-07:00,2018-07-16T09:00:41.798-07:00,http://ipdb.org/machine.cgi?id=453,1977,Playmatic,,453.0,GRBv9-MLXlL,,3.0,
460,2623,Casanova,,2016-04-25T09:52:09.682-07:00,2018-07-16T09:00:48.685-07:00,http://ipdb.org/machine.cgi?id=460,1966,Williams,,460.0,GRYey-MJ5od,6.0,2.0,3575.0
466,3165,Casino,False,2019-07-25T15:47:12.340-07:00,2019-07-25T15:47:12.340-07:00,http://www.ipdb.org/machine.cgi?id=466,1972,Chicago Coin,,466.0,G4xOz-MDnlX,8.0,2.0,
469,2478,Catacomb,,2015-10-28T05:58:41.282-07:00,2018-07-16T09:00:41.845-07:00,http://ipdb.org/machine.cgi?id=469,1981,Stern,,469.0,GRoQ6-MLx0X,7.0,3.0,
475,889,Caveman,False,,2018-07-16T09:00:50.351-07:00,http://ipdb.org/machine.cgi?id=475,1982,Gottlieb,,475.0,GR768-MLErr,,4.0,1800.0
